City,County,State,City Latitude,City Longitude,Closest Airport,Closest Airport ICAO,Distance to Airport KM,Distance to Airport Miles
Clarksville,Montgomery,TN,36.5695,-87.342,Nashville International Airport,KBNA,77.34844419897301,48.0620955900489
Cedar Rapids,Linn,IA,41.9665,-91.6782,Quad City International Airport,KMLI,112.96827419777306,70.19523210019928
Sioux Falls,Minnehaha,SD,43.5397,-96.732,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,317.05476133663194,197.0086975174566
Huntington,Cabell,WV,38.4109,-82.4344,Rickenbacker International Airport,KLCK,161.69896749176215,100.47508146911724
Ontario,San Bernardino,CA,34.0393,-117.6064,Ontario International Airport,KONT,1.9224756046614824,1.194570973439231
Hagerstown,Washington,MD,39.6401,-77.7217,Washington Dulles International Airport,KIAD,80.66091357624654,50.120368661968605
Erie,Erie,PA,42.1168,-80.0733,Erie International Tom Ridge Field,KERI,9.102890471384056,5.656273975672477
Vancouver,Clark,WA,45.6366,-122.5967,Portland International Airport,KPDX,5.3272778635271285,3.3102170387932883
Nampa,Canyon,ID,43.5845,-116.5631,Spokane International Airport,KGEG,455.0186019785926,282.73545473376043
Spartanburg,Spartanburg,SC,34.9437,-81.9257,Greenville Spartanburg International Airport,KGSP,27.260377093319196,16.93881322692826
Gastonia,Gaston,NC,35.2494,-81.1853,Charlotte Douglas International Airport,KCLT,22.347689452406332,13.886210612269066
Fort Lauderdale,Broward,FL,26.1412,-80.1464,Fort Lauderdale Hollywood International Airport,KFLL,7.65400547277218,4.755978565423017
Lorain,Lorain,OH,41.4409,-82.184,Cleveland Hopkins International Airport,KCLE,28.052390873873346,17.43094778016773
Murfreesboro,Rutherford,TN,35.8492,-86.4119,Nashville International Airport,KBNA,38.873829419926665,24.155078035255137
High Point,Guilford,NC,35.9907,-79.9938,Piedmont Triad International Airport,KGSO,12.9472148386475,8.045026420948204
Newport News,Newport News,VA,37.1051,-76.5185,Newport News Williamsburg International Airport,KPHF,3.7409393099047605,2.324511948122693
Rancho Cucamonga,San Bernardino,CA,34.1248,-117.5666,Ontario International Airport,KONT,8.280092795464254,5.145011196428978
Hemet,Riverside,CA,33.7341,-116.9969,Ontario International Airport,KONT,66.25744897112934,41.170470576129404
Santa Cruz,Santa Cruz,CA,36.9789,-122.0346,Norman Y. Mineta San Jose International Airport,KSJC,43.67923069363892,27.14101599118325
Danbury,Fairfield,CT,41.4016,-73.471,John F Kennedy International Airport,KJFK,88.55901485939359,55.02802133399923
Peoria,Maricopa,AZ,33.7844,-112.2989,Phoenix Sky Harbor International Airport,KPHX,47.13170276927832,29.286282707789795
Oceanside,San Diego,CA,33.2247,-117.3083,San Diego International Airport,KSAN,55.71155078711578,34.61755316645108
Elk Grove,Sacramento,CA,38.416,-121.3842,Sacramento International Airport,KSMF,35.89689755389496,22.305298309340778
Pembroke Pines,Broward,FL,26.0128,-80.3382,Fort Lauderdale Hollywood International Airport,KFLL,19.688991761789595,12.234172437813315
Vallejo,Solano,CA,38.1133,-122.2358,Metropolitan Oakland International Airport,KOAK,43.60802945084761,27.096773589508523
Garden Grove,Orange,CA,33.7787,-117.9601,Los Angeles International Airport,KLAX,45.19003975518066,28.079789230724316
Medford,Jackson,OR,42.3372,-122.8537,Portland International Airport,KPDX,362.12896797906546,225.01651138791348
Cary,Wake,NC,35.782,-78.8191,Raleigh Durham International Airport,KRDU,11.005572569167503,6.838545833990695
Marysville,Snohomish,WA,48.0809,-122.1561,Boeing Field King County International Airport,KBFI,62.21908411588962,38.66114695999127
Corona,Riverside,CA,33.8616,-117.5649,Ontario International Airport,KONT,21.871183060716177,13.590123263856885
Ocala,Marion,FL,29.178,-82.1511,Orlando Sanford International Airport,KSFB,99.39793860701653,61.76301638976819
Fredericksburg,Fredericksburg,VA,38.2992,-77.4872,Washington Dulles International Airport,KIAD,71.80602104442494,44.618193463599574
Gainesville,Hall,GA,34.2903,-83.8301,Hartsfield Jackson Atlanta International Airport,KATL,91.23287767379136,56.68948267961695
Bayamón,Bayamón,PR,18.3793,-66.1635,Miami International Airport,KMIA,1671.053024144615,1038.3442228763683
Enterprise,Clark,NV,36.0164,-115.2208,McCarran International Airport,KLAS,9.403757499015146,5.84322408167204
Manchester,Hillsborough,NH,42.9848,-71.4447,General Edward Lawrence Logan International Airport,KBOS,77.79099930852041,48.3370865895345
Champaign,Champaign,IL,40.1144,-88.2735,General Wayne A. Downing Peoria International Airport,KPIA,134.89290198644133,83.81856437879743
Alexandria,Alexandria,VA,38.8185,-77.0861,Washington Dulles International Airport,KIAD,34.933856144118735,21.706892112898434
Hayward,Alameda,CA,37.6328,-122.0772,Metropolitan Oakland International Airport,KOAK,16.031195551441854,9.961323217234087
Springfield,Sangamon,IL,39.771,-89.6538,General Wayne A. Downing Peoria International Airport,KPIA,99.37604887345398,61.74941473975675
Lakewood,Jefferson,CO,39.6977,-105.1168,Denver International Airport,KDEN,42.08143087225552,26.148189198810456
Lafayette,Tippecanoe,IN,40.399,-86.8594,Indianapolis International Airport,KIND,89.76655877894764,55.77835434834523
Frederick,Frederick,MD,39.4336,-77.4141,Washington Dulles International Airport,KIAD,54.504152158993556,33.86731043201642
Lake Charles,Calcasieu,LA,30.2012,-93.2122,George Bush Intercontinental Houston Airport,KIAH,206.25570383303284,128.16135419757623
Odessa,Ector,TX,31.8831,-102.3406,Lubbock Preston Smith International Airport,KLBB,203.81053170601336,126.64199465880357
Tuscaloosa,Tuscaloosa,AL,33.2348,-87.5267,Birmingham-Shuttlesworth International Airport,KBHM,80.51710162409587,50.0310080566864
Warner Robins,Houston,GA,32.597,-83.6529,Hartsfield Jackson Atlanta International Airport,KATL,136.29938716765656,84.69251376363135
Palmdale,Los Angeles,CA,34.5944,-118.1057,Ontario International Airport,KONT,75.71077146904753,47.044492920647826
Hollywood,Broward,FL,26.0294,-80.1679,Fort Lauderdale Hollywood International Airport,KFLL,5.037743804173227,3.1303089128916834
Midland,Midland,TX,32.0249,-102.1137,Lubbock Preston Smith International Airport,KLBB,184.2278809089798,114.47389943386987
Leesburg,Lake,FL,28.7657,-81.8996,Orlando Sanford International Airport,KSFB,64.54641694114254,40.10728455041807
Port Arthur,Jefferson,TX,29.8554,-93.9264,George Bush Intercontinental Houston Airport,KIAH,137.12262707017757,85.20405132974872
Muskegon,Muskegon,MI,43.2281,-86.2563,General Mitchell International Airport,KMKE,136.81402026239945,85.01229194727146
Macon,Bibb,GA,32.8065,-83.6974,Hartsfield Jackson Atlanta International Airport,KATL,114.63729773465995,71.23231525814293
Kansas City,Wyandotte,KS,39.1234,-94.7443,Kansas City International Airport,KMCI,19.546485789779933,12.145623330978506
Sunnyvale,Santa Clara,CA,37.3836,-122.0256,Norman Y. Mineta San Jose International Airport,KSJC,8.849820884541408,5.499023822812556
Pomona,Los Angeles,CA,34.0585,-117.7626,Ontario International Airport,KONT,14.889822552718021,9.25210690736946
Escondido,San Diego,CA,33.1347,-117.0722,San Diego International Airport,KSAN,45.93530215668401,28.54287382346133
Pasadena,Harris,TX,29.6583,-95.1499,George Bush Intercontinental Houston Airport,KIAH,40.695584573257676,25.28706422098661
New Bedford,Bristol,MA,41.6697,-70.9428,General Edward Lawrence Logan International Airport,KBOS,77.4079415174913,48.09906551025339
Fairfield,Solano,CA,38.2592,-122.0324,Sacramento International Airport,KSMF,61.87816552386264,38.44930996536116
Naperville,DuPage,IL,41.7483,-88.1657,Chicago O'Hare International Airport,KORD,33.50482988476757,20.818936351293885
Bellevue,King,WA,47.5951,-122.1535,Boeing Field King County International Airport,KBFI,13.287505576565712,8.256473285117329
Binghamton,Broome,NY,42.1014,-75.9093,Syracuse Hancock International Airport,KSYR,113.43617086222955,70.48596961206862
Elkhart,Elkhart,IN,41.6916,-85.9628,Fort Wayne International Airport,KFWA,101.95889983993683,63.354323944221356
Topeka,Shawnee,KS,39.0346,-95.6955,Kansas City International Airport,KMCI,89.5354316232631,55.63473859026494
Joliet,Will,IL,41.5189,-88.1499,Chicago Midway International Airport,KMDW,44.415952762659366,27.598793867276967
Beaumont,Jefferson,TX,30.0849,-94.1451,George Bush Intercontinental Houston Airport,KIAH,115.70119953303069,71.89339319527872
Paterson,Passaic,NJ,40.9147,-74.1624,Newark Liberty International Airport,KEWR,24.713124219574738,15.356023652066218
Merced,Merced,CA,37.3057,-120.4778,Norman Y. Mineta San Jose International Airport,KSJC,128.459040575348,79.82074819315268
Pueblo,Pueblo,CO,38.2705,-104.6112,Denver International Airport,KDEN,177.01384189574532,109.99130335536954
Tyler,Smith,TX,32.3184,-95.3062,Dallas Fort Worth International Airport,KDFW,174.49716813826427,108.42751476267505
Torrance,Los Angeles,CA,33.8346,-118.3417,Los Angeles International Airport,KLAX,13.468588124381997,8.36899276515299
Metairie,Jefferson,LA,29.9977,-90.178,Louis Armstrong New Orleans International Airport,KMSY,7.719297325979264,4.796549042600526
Yuma,Yuma,AZ,32.5992,-114.5488,San Diego International Airport,KSAN,247.68004396192208,153.90124613267227
Surprise,Maricopa,AZ,33.68,-112.4524,Phoenix Sky Harbor International Airport,KPHX,49.10959764651681,30.515289621133327
Columbia,Boone,MO,38.9478,-92.3256,St Louis Lambert International Airport,KSTL,170.7919457469778,106.1251962791345
Athens,Clarke,GA,33.9508,-83.3689,Hartsfield Jackson Atlanta International Airport,KATL,103.92291249193116,64.57470484260625
Roseville,Placer,CA,38.7703,-121.3196,Sacramento International Airport,KSMF,24.971359733836707,15.516483763445795
Thornton,Adams,CO,39.9197,-104.9438,Denver International Airport,KDEN,23.98732917409788,14.90503551370421
Miramar,Broward,FL,25.9773,-80.3351,Miami International Airport,KMIA,20.94944683911253,13.017382921755559
Pasadena,Los Angeles,CA,34.1597,-118.139,Los Angeles International Airport,KLAX,34.6044126686157,21.50218542519294
Mesquite,Dallas,TX,32.7623,-96.5889,Dallas Fort Worth International Airport,KDFW,44.54772753084311,27.680674913113023
Santa Maria,Santa Barbara,CA,34.9334,-120.4432,Los Angeles International Airport,KLAX,216.73113769769967,134.6704871085849
Olathe,Johnson,KS,38.8832,-94.8198,Kansas City International Airport,KMCI,46.97693158466596,29.19011235108179
Houma,Terrebonne,LA,29.5799,-90.7058,Louis Armstrong New Orleans International Airport,KMSY,63.09946612895996,39.20819098791121
Carolina,Carolina,PR,18.4054,-65.9792,Miami International Airport,KMIA,1686.0348492884411,1047.6534975441778
Carrollton,Dallas,TX,32.989,-96.8999,Dallas Fort Worth International Airport,KDFW,16.467674587255317,10.232538719492341
Grand Junction,Mesa,CO,39.0876,-108.5673,Denver International Airport,KDEN,345.1288354314102,214.45311862661788
Charleston,Kanawha,WV,38.3484,-81.6323,Rickenbacker International Airport,KLCK,197.61876576100977,122.79460962343755
Orange,Orange,CA,33.8038,-117.8218,Ontario International Airport,KONT,34.66155599946959,21.53769264525762
Fullerton,Orange,CA,33.8841,-117.9279,Ontario International Airport,KONT,35.69514692411434,22.179936278413237
Greeley,Weld,CO,40.4151,-104.7706,Denver International Airport,KDEN,62.09239854087126,38.582428192219425
Las Cruces,Doña Ana,NM,32.3265,-106.7892,Albuquerque International Sunport,KABQ,302.2101274816741,187.7846695654408
Panama City,Bay,FL,30.1995,-85.6004,Gulfport Biloxi International Airport,KGPT,333.88528757143155,207.4667018006055
Harlingen,Cameron,TX,26.1917,-97.6976,Corpus Christi International Airport,KCRP,176.61902932958867,109.74597819736171
West Valley City,Salt Lake,UT,40.6889,-112.0115,Salt Lake City International Airport,KSLC,11.41817564397671,7.094925501708581
Hampton,Hampton,VA,37.0551,-76.363,Newport News Williamsburg International Airport,KPHF,14.34819409516268,8.91555458274415
Warren,Macomb,MI,42.4934,-83.027,MBS International Airport,KMBS,143.81908557342248,89.36503778566022
Mauldin,Greenville,SC,34.7849,-82.3005,Greenville Spartanburg International Airport,KGSP,14.395971362979564,8.945242000980247
Bloomington,McLean,IL,40.4757,-88.9703,General Wayne A. Downing Peoria International Airport,KPIA,64.56488872109192,40.118762382491354
Coral Springs,Broward,FL,26.2702,-80.2591,Fort Lauderdale Hollywood International Airport,KFLL,24.40332652386864,15.163524286128085
Round Rock,Williamson,TX,30.5254,-97.666,Austin Bergstrom International Airport,KAUS,36.79636399496873,22.864200851190514
Yakima,Yakima,WA,46.5923,-120.5496,Seattle Tacoma International Airport,KSEA,163.89190368052724,101.83770886025363
Sterling Heights,Macomb,MI,42.5809,-83.0305,MBS International Airport,KMBS,135.9061748902146,84.44818297894251
Kent,King,WA,47.3887,-122.2129,Seattle Tacoma International Airport,KSEA,9.860829217314036,6.127235283757483
Burlington,Alamance,NC,36.0758,-79.4686,Piedmont Triad International Airport,KGSO,42.18829579178838,26.214591982098494
Bellingham,Whatcom,WA,48.7543,-122.4687,Boeing Field King County International Airport,KBFI,136.69693128542508,84.93953622914212
Santa Clara,Santa Clara,CA,37.3645,-121.968,Norman Y. Mineta San Jose International Airport,KSJC,3.4531348543448077,2.1456785482060585
Racine,Racine,WI,42.7274,-87.8135,General Mitchell International Airport,KMKE,25.362595673393667,15.75958650869143
Greenville,Pitt,NC,35.5956,-77.3768,Raleigh Durham International Airport,KRDU,131.13015450848195,81.48050146312085
Stamford,Fairfield,CT,41.1035,-73.5583,John F Kennedy International Airport,KJFK,54.79591902667824,34.04860596070989
Elizabeth,Union,NJ,40.6657,-74.1912,Newark Liberty International Airport,KEWR,3.5328308732223594,2.1951993590912253
Johnson City,Washington,TN,36.3406,-82.3803,Greenville Spartanburg International Airport,KGSP,161.32688663828205,100.24388114269328
Lynchburg,Lynchburg,VA,37.4003,-79.1909,Piedmont Triad International Airport,KGSO,159.36788722976593,99.02661532942433
Simi Valley,Ventura,CA,34.2663,-118.749,Los Angeles International Airport,KLAX,47.771250099245826,29.683678999668498
Fort Smith,Sebastian,AR,35.3493,-94.3695,Tulsa International Airport,KTUL,166.3808804111652,103.38428731814223
Kenosha,Kenosha,WI,42.5864,-87.8765,General Mitchell International Airport,KMKE,40.15281289323783,24.949801530846663
South Lyon,Oakland,MI,42.4614,-83.6526,MBS International Airport,KMBS,124.10276259186747,77.1138825150238
Boulder,Boulder,CO,40.0249,-105.2523,Denver International Airport,KDEN,52.61473632268965,32.69328184651326
Pearland,Brazoria,TX,29.5585,-95.3215,George Bush Intercontinental Houston Airport,KIAH,47.39690552208222,29.451072060542856
Berkeley,Alameda,CA,37.8723,-122.276,Metropolitan Oakland International Airport,KOAK,17.472264027421964,10.85676166543602
Richardson,Dallas,TX,32.9717,-96.7093,Dallas Fort Worth International Airport,KDFW,31.786713465910733,19.751348290369112
Redding,Shasta,CA,40.5698,-122.365,Sacramento International Airport,KSMF,218.70703212767464,135.89825100161175
Arvada,Jefferson,CO,39.8321,-105.1511,Denver International Airport,KDEN,40.948634320832376,25.444302046296798
St. George,Washington,UT,37.077,-113.577,McCarran International Airport,KLAS,179.06750743223017,111.26739197417378
Billings,Yellowstone,MT,45.7891,-108.5524,Billings Logan International Airport,KBIL,2.1929877899534644,1.3626594546287323
Yuba City,Sutter,CA,39.1357,-121.6381,Sacramento International Airport,KSMF,49.12844256219533,30.526999309002388
Rochester,Olmsted,MN,44.0151,-92.4778,Rochester International Airport,KRST,12.007995701101267,7.4614226983881355
East Los Angeles,Los Angeles,CA,34.0326,-118.1691,Los Angeles International Airport,KLAX,24.19736981702869,15.035548720050897
Leominster,Worcester,MA,42.5209,-71.7717,General Edward Lawrence Logan International Airport,KBOS,65.26199931418064,40.5519268282516
Kingsport,Sullivan,TN,36.5224,-82.5453,Greenville Spartanburg International Airport,KGSP,183.26583433483341,113.87611139963664
Duluth,St. Louis,MN,46.7756,-92.1392,Duluth International Airport,KDLH,8.474575853064623,5.265857367309788
Lehigh Acres,Lee,FL,26.612,-81.6388,Southwest Florida International Airport,KRSW,14.319478237701713,8.897711375934598
Rock Hill,York,SC,34.9416,-81.0244,Charlotte Douglas International Airport,KCLT,31.18003691592802,19.374376954494494
Gilroy,Santa Clara,CA,37.0047,-121.5855,Norman Y. Mineta San Jose International Airport,KSJC,50.09761368024131,31.12921432962796
Cambridge,Middlesex,MA,42.3759,-71.1185,General Edward Lawrence Logan International Airport,KBOS,9.39647857441657,5.838701167559513
Sugar Land,Fort Bend,TX,29.5935,-95.6357,George Bush Intercontinental Houston Airport,KIAH,51.92193579557827,32.26279555162142
Texas City,Galveston,TX,29.4128,-94.9658,George Bush Intercontinental Houston Airport,KIAH,73.1839346821308,45.474389314157236
Iowa City,Johnson,IA,41.6559,-91.5303,Quad City International Airport,KMLI,88.17878487964924,54.79175737520951
Saginaw,Saginaw,MI,43.4199,-83.9501,MBS International Airport,KMBS,16.34224026997674,10.154597447243772
Chico,Butte,CA,39.7575,-121.8152,Sacramento International Airport,KSMF,119.66866804783768,74.35866386728657
Dover,Kent,DE,39.161,-75.5203,Philadelphia International Airport,KPHL,82.59689995440945,51.32333484095135
